﻿NUM_REG;NOMBRE_COMERCIAL;TELEFONO;CALLE;PROVINCIA;LOCALIDAD;MUNICIPIO;CODIGO_POSTAL;NUMERO
24-E1-00140;RODRIGUEZ GAGO, MARIA TERESA;;AVDA  SAN MAMES;LEON;LEON;LEÓN;24007;62
24-E1-00144;GARCIA BERCIANO, MARIA ASUNCION EULALIA;;CALLE CERVANTES;LEON;VIRGEN DEL CAMINO (LA);VALVERDE DE LA VIRGEN;24198;5
24-E1-00146;GARCIA DEL MORAL GARCIA, MARIA PILAR;;CALLE FRAY LUIS DE LEON;LEON;LEON;LEÓN;24005;24
24-E1-00147;GARCIA PEÑA GONZALEZ, RUBEN;;CALLE REYES LEONESES;LEON;LEON;LEÓN;24008;14
24-E1-00150;GONZALEZ NUÑEZ, JOSE CARLOS;;AVDA  PORTUGAL;LEON;PONFERRADA;PONFERRADA;24400;87
24-E1-00156;ESTEBAN FERNANDEZ, BEATRIZ;;AVDA  BIERZO (EL);LEON;BEMBIBRE;BEMBIBRE;24300;15
24-E1-00160;GUERRERO ABELLA, MATILDE M LEONOR / ALFONSO GUERRERO, ANA MARIA;;AVDA  PUEBLA;LEON;PONFERRADA;PONFERRADA;24400;6
24-E1-00161;QUINTANAL ALMAGRO, ELENA;;AVDA  ALCALDE MIGUEL CASTAÑO;LEON;LEON;LEÓN;24005;60
24-E1-00163;GAMEZ PEREZ, MARIA ANGUSTIAS / PEREZ GUERRERO, MARIA ANGUSTIAS;;CALLE MAESTRO NICOLAS;LEON;LEON;LEÓN;24005;46
24-E1-00164;ALVAREZ ROBLES, PABLO;;AVDA  NOCEDO;LEON;LEON;LEÓN;24007;20
24-E1-00165;URIA SANTAMARINA, MIGUEL ANGEL;;CALLE ELADIA BAYLINA;LEON;PONFERRADA;PONFERRADA;24400;4
24-E1-00166;TERRON GARCIA, ANA MARIA;;AVDA  PORTUGAL;LEON;PONFERRADA;PONFERRADA;24400;6
24-E1-00168;GUNDIN LUNA, MARIA ENCARNACION;;AVDA  AVDA. PONFERRADA;LEON;ASTORGA;ASTORGA;24700;45
24-E1-00171;DIEZ GARCIA, MARIA TERESA;;AVDA  FERNANDEZ LADREDA;LEON;LEON;LEÓN;;S/N
24-E1-00174;ORALLO CAMBEIRO, MARIA GEMMA;;AVDA  DOCTORES TERRON;LEON;FABERO;FABERO;;11
24-E1-00181;FERNANDEZ SEVILLANO, MARIA VICTORIA;;CALLE ASTORGA;LEON;LEON;LEÓN;;6
40-E1-00012;PALOMO COLLAZO, MARIA DOLORES;921440673;CALLE JOSE ZORRILLA;SEGOVIA;SEGOVIA;SEGOVIA;40002;41
40-E1-00015;BAUTISTA SALCEDO, MARIA DEL CARMEN;921520005;CALLE INGENIERO MARTIN GIL;SEGOVIA;CANTALEJO;CANTALEJO;40320;10
40-E1-00016;CABAÑAS DE ORO, CRISTINA / DE ORO SANZ, LUISA MARIA;921520053;CALLE FRONTON;SEGOVIA;CANTALEJO;CANTALEJO;;15
40-E1-00019;ANTON ELOSEGUI, ROSA MARIA;921420575;PLAZA RAMIRO LEDESMA;SEGOVIA;SEGOVIA;SEGOVIA;40005;1
40-E1-00023;CHAMORRO GARCIA, MIRIAM;921570030;CALLE FLORENTINO TRAPERO;SEGOVIA;AGUILAFUENTE;AGUILAFUENTE;;5
40-E1-00029;USEROS HERNANDEZ, PEDRO;921421849;CALLE SANTA TERESA DE JESUS;SEGOVIA;SEGOVIA;SEGOVIA;40004;24
40-E1-00033;POSTIGO RUBIO, PAULA;;AVDA  VIA ROMA (LA);SEGOVIA;SEGOVIA;SEGOVIA;40003;30
40-E1-00037;MARTIN DE SANTOS, MARIA EUGENIA;921520534;CALLE FRAGUA;SEGOVIA;CABEZUELA;CABEZUELA;40396;26
40-E1-00040;DEL ESTAL PADILLO, JOSE EMILIO;921155108;URB   PINAR;SEGOVIA;CHAÑE;CHAÑE;40216;S/N
40-E1-00042;GARCIA GARCIA, MATILDE;921570261;CALLE CRUZ;SEGOVIA;ESCALONA DEL PRADO;ESCALONA DEL PRADO;40350;6
40-E1-00044;PRIETO PEREZ, PALOMA MARIA;921169514;PLAZA MERCADO;SEGOVIA;FUENTESAUCO DE FUENTIDUEÑA;FUENTESAÚCO DE FUENTIDUEÑA;40355;S/N
40-E1-00045;MIGUEL SANZ, MARIA BEGOÑA;921521676;AVDA  GENERALISIMO;SEGOVIA;FUENTERREBOLLO;FUENTERREBOLLO;40330;13
40-E1-00046;BURGOS BURGOS, MARIA ISABEL;921148191;PLAZA MAYOR;SEGOVIA;HONTALBILLA;HONTALBILLA;40353;1
40-E1-00047;SACRISTAN RODRIGUEZ, MARIA ANTONIA;921169250;CALLE LABRADOR;SEGOVIA;LASTRAS DE CUELLAR;LASTRAS DE CUÉLLAR;40352;3
40-E1-00058;SANTOS DEL CURA, JESUS;921164027;CALLE REAL;SEGOVIA;OLOMBRADA;OLOMBRADA;40220;3
40-E1-00061;TOMERO DIEZ, ANA BELEN;921507050;CALLE PLAZA;SEGOVIA;PRADENA;PRÁDENA;40165;S/N
40-E1-00062;HERNANDO BAYON, GLORIA;921527501;CALLE MANUEL SANZ BURGOS;SEGOVIA;SACRAMENIA;SACRAMENIA;40237;7
40-E1-00063;MINGUEZ DEL POZO, CRISTINA;921470038;CALLE VALENCIANA;SEGOVIA;SAN ILDEFONSO O LA GRANJA;REAL SITIO DE SAN ILDEFONSO;40100;3
40-E1-00071;MARTIN CUESTA, MARIA JESUS;921506113;CALLE REINA;SEGOVIA;NAVAFRIA;NAVAFRÍA;40161;1
40-E1-00075;ALONSO ARCONES, MARIA;921490196;CALLE PRADO;SEGOVIA;VALVERDE DEL MAJANO;VALVERDE DEL MAJANO;;S/N
40-E1-00078;BENITO SANZ, MARIA SOL;921574353;CALLE CAÑO;SEGOVIA;ZARZUELA DEL PINAR;ZARZUELA DEL PINAR;40293;7
40-E1-00079;RODRIGUEZ LLORENTE, LUCIA;921532615;CALLE ARENAL;SEGOVIA;NAVALILLA;NAVALILLA;40331;S/N
40-E1-00080;GOMEZ ROAN, MARIA DOLORES;921594461;CALLE AYUNTAMIENTO VIEJO;SEGOVIA;NIEVA;NIEVA;;12
40-E1-00086;DE LAS HERAS MARTIN, M EVA;921193128;CALLE DIANA;SEGOVIA;NAVAS DE SAN ANTONIO;NAVAS DE SAN ANTONIO;40408;21
40-E1-00089;MUÑOZ MARTIN, ANA BELEN;921155499;CALLE CUELLAR;SEGOVIA;REMONDO;REMONDO;40216;5
40-E1-00091;REGUERA BURGUEÑO, EVA MARIA;921406280;CALLE POZAS (LAS);SEGOVIA;TRESCASAS;TRESCASAS;40194;15
40-E1-00093;SANCHEZ GUTIERREZ, LORENA;921144794;CTRA  BAHABON;SEGOVIA;CUELLAR;CUÉLLAR;40200;9
40-E1-00094;RUJAS GOMEZ, LAURA / RUJAS GOMEZ, SILVIA MANUELA;921441043;CALLE LARGA;SEGOVIA;SEGOVIA;SEGOVIA;40004;5
40-E1-00095;SANCHEZ MORILLAS, MARIA DOLORES;921489205;CALLE REAL;SEGOVIA;ORTIGOSA DEL MONTE;ORTIGOSA DEL MONTE;40421;42
40-E1-00098;BRICEÑO GONZALEZ, PALOMA;;CALLE GREGORIA DIEZ BENITO;SEGOVIA;SEBULCOR;SEBÚLCOR;40380;1
40-E1-00099;GARCIA VALVERDE, PEDRO;;CALLE PLAZUELA;SEGOVIA;MARUGAN;MARUGÁN;40142;6
40-E1-00100;CARRILLO MIGUEL, MONICA;921171105;TRVA  ALTO DEL LEON;SEGOVIA;SAN RAFAEL;ESPINAR, EL;40410;19
40-E1-00103;SANZ DE PABLOS, DANIEL;;PASEO CONDE DE SEPULVEDA (DEL);SEGOVIA;SEGOVIA;SEGOVIA;40006;35
40-E1-00104;PALOMO PALOMO, MARIA MERCEDES;;PLAZA ESPRONCEDA;SEGOVIA;SEGOVIA;SEGOVIA;40006;7
42-E1-00002;DEL VISO LARREA, BERTA;975250159;CALLE EGIDO;SORIA;ALMARZA;ALMARZA;42160;35
42-E1-00009;NUÑEZ MOTILVA, JOSE MARIA;976647411;CALLE PUERTA DEL ZURO;SORIA;AGREDA;ÁGREDA;42100;2
42-E1-00011;RAMON VALLEJO, PABLO;975343024;CALLE MAYOR;SORIA;BERLANGA DE DUERO;BERLANGA DE DUERO;42360;8
42-E1-00013;CAMPOS MARQUES, ALMUDENA;975340052;CALLE ACOSTA;SORIA;BURGO DE OSMA (EL);BURGO DE OSMA-CIUDAD DE OSMA;42300;17
42-E1-00019;ESTEBARANZ GARCIA, JUANA;;CALLE ESCUELA;SORIA;CABREJAS DEL PINAR;CABREJAS DEL PINAR;42147;6
42-E1-00020;OTEO RUPEREZ, ESTEFANIA;;CALLE LAS HERAS;SORIA;CUBO DE LA SOLANA;CUBO DE LA SOLANA;42191;0
42-E1-00021;RODRIGUEZ LUQUE, ANGEL;;CTRA  ALAMEDA (LA);SORIA;DEZA;DEZA;;10
42-E1-00022;DE LA ORDEN HERRERO, PATRICIA;975371041;CALLE ORIENTE;SORIA;DURUELO DE LA SIERRA;DURUELO DE LA SIERRA;42158;6
42-E1-00026;GONZALEZ RUBIO, JUAN CARLOS;975380032;CALLE MAYOR;SORIA;GOMARA;GÓMARA;42120;15
42-E1-00027;APARICIO GUTIERREZ, IRENE;975353108;CALLE RIO;SORIA;LANGA DE DUERO;LANGA DE DUERO;42320;8
42-E1-00028;ALVAREZ SAL DEL RIO, RAFAEL;;CALLE NUEVA;SORIA;MATAMALA DE ALMAZAN;MATAMALA DE ALMAZÁN;;3
42-E1-00035;SAN QUIRICO RUBIO, ANDREA;;CTRA  CONSTITUCION (DE LA);SORIA;NAVALENO;NAVALENO;42149;48
42-E1-00037;ANTON CEREZANO, MIGUEL ANGEL;975308037;CALLE COSO (EL);SORIA;QUINTANA REDONDA;QUINTANA REDONDA;;28
42-E1-00040;LUCAS DE MIGUEL, MARIA DEL PILAR;975271018;CALLE ERAS (LAS);SORIA;ROYO (EL);ROYO, EL;42153;S/N
42-E1-00041;ESTEBAN ORTEGO, AINHOA;;CALLE HERRADERO;SORIA;RECUERDA;RECUERDA;42313;0
42-E1-00043;RUIZ DOMINGUEZ, ANA GRISELDA;975276011;CALLE SAN PEDRO;SORIA;SAN LEONARDO DE YAGÜE;SAN LEONARDO DE YAGÜE;42140;6
42-E1-00044;ERRAZQUIN IRIGOYEN, DIEGO;975350208;CALLE ESCUELAS;SORIA;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ;;5
42-E1-00049;ALONSO MARTINEZ, JAVIER;975211183;CALLE MARQUES DE VADILLO;SORIA;SORIA;SORIA;42002;3
42-E1-00050;MILLA ROMERA, ELENA;975211099;CALLE COLLADO (EL);SORIA;SORIA;SORIA;42002;28
42-E1-00056;CALZAS CAMPOS, ANA M;975363510;CALLE CARRETERA;SORIA;VALDEMALUQUE;VALDEMALUQUE;;0
42-E1-00057;TALAVERA GARCIA, FERNANDO JOSE;;CALLE ALMAZAN;SORIA;SORIA;SORIA;42004;5
42-E1-00060;CARRASCOSA MARTINEZ, ELENA;975921249;CALLE MANUEL VICENTE TUTOR;SORIA;SORIA;SORIA;42001;8
42-E1-00061;VELASCO IZQUIERDO, MARIA;975223053;CALLE TERUEL;SORIA;SORIA;SORIA;42004;2
42-E1-00066;SASTRE RAPOSO, ANA;;CALLE SAN ANTONIO;SORIA;NOVIERCAS;NOVIERCAS;42132;6
42-E1-00070;ALBINA OLALLA, ESTHER;;PLAZA ANTONIO MACHADO;SORIA;SORIA;SORIA;42001;1
47-E1-00002;CASADO LOPEZ, CARMEN;983351032;CALLE SANTIAGO;VALLADOLID;VALLADOLID;VALLADOLID;47001;14
47-E1-00006;FERNANDEZ FERNANDEZ, VIRGINIA;983303972;CALLE GAMAZO;VALLADOLID;VALLADOLID;VALLADOLID;47004;30
47-E1-00010;ARROITA GARCIA, FERNANDO;;CALLE DUQUE DE LA VICTORIA;VALLADOLID;VALLADOLID;VALLADOLID;47001;18
47-E1-00015;CRESPO ESCUDERO, CAROLINA / CRESPO ESCUDERO, SILVIA MARIA;;PLAZA CIRCULAR;VALLADOLID;VALLADOLID;VALLADOLID;47005;2
47-E1-00016;GARCIA ARROITA, IRENE;983352218;CALLE RONDILLA SANTA TERESA;VALLADOLID;VALLADOLID;VALLADOLID;47010;24
47-E1-00024;MARTINEZ MUÑOZ, MONICA;983201385;CALLE MANTERIA;VALLADOLID;VALLADOLID;VALLADOLID;47004;33
47-E1-00029;MARTIN GONZALEZ, MARIA PAZ / MARTIN GONZALEZ, MARIA PAZ;983233169;CMNO  ESPERANZA;VALLADOLID;VALLADOLID;VALLADOLID;47008;87
47-E1-00030;FURONES GIL, FRANCISCO;983393897;CALLE FERROCARRIL;VALLADOLID;VALLADOLID;VALLADOLID;47002;33
47-E1-00038;SAIZ VILLORIA, CRISTINA;983251536;CALLE PORTILLO DE BALBOA;VALLADOLID;VALLADOLID;VALLADOLID;47010;56
47-E1-00039;PUENTE LAZARO, VICTOR;983250427;CALLE REAL DE BURGOS;VALLADOLID;VALLADOLID;VALLADOLID;47011;15
47-E1-00040;LARREA PRIETO, CRISTINA;983230355;CALLE HORNIJA;VALLADOLID;VALLADOLID;VALLADOLID;47013;2
47-E1-00048;GARCIA EVANGELIO, MARTA;983359077;PLAZA MAYOR;VALLADOLID;VALLADOLID;VALLADOLID;47001;15
47-E1-00055;NAVARRO GOMEZ, JUAN ANTONIO;;CALLE MONASTERIO SANTO DOMINGO DE SILOS;VALLADOLID;VALLADOLID;VALLADOLID;;8
47-E1-00062;RODRIGUEZ GARCIA, CONCEPCION;983251296;CALLE LINARES;VALLADOLID;VALLADOLID;VALLADOLID;47010;16
47-E1-00063;LOPEZ FRANCO, MIGUEL ANGEL;983334702;AVDA  BURGOS;VALLADOLID;VALLADOLID;VALLADOLID;47009;6
47-E1-00064;GUTIERREZ GARCIA, ANTONIO JOSE;983343712;CALLE MIESES;VALLADOLID;VALLADOLID;VALLADOLID;47014;24
47-E1-00066;RUIZ ALONSO, JESUS;983232828;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;47008;5
47-E1-00067;ESCUDERO DIEZ, MARIA LUISA;;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;47008;127
47-E1-00070;PRESA VALENTIN, VICENTE;983305319;CALLE DOS DE MAYO;VALLADOLID;VALLADOLID;VALLADOLID;47004;7
47-E1-00071;PRESA VALENTIN, JUAN CARLOS;983399079;PLAZA ESPAÑA;VALLADOLID;VALLADOLID;VALLADOLID;47001;11
47-E1-00074;VILLANUEVA SOLARES, JULIA;983291769;PLAZA UNIVERSIDAD;VALLADOLID;VALLADOLID;VALLADOLID;47003;8
47-E1-00076;ARROYO FRAGUA, MARIA JESUS;983751213;PLAZA SANTIAGO;VALLADOLID;MAYORGA;MAYORGA;47680;2
47-E1-00089;SALAMANQUES PEREZ, JOSE MARIA;983816428;CALLE TOMAS BAYON;VALLADOLID;SECA (LA);SECA, LA;47491;20
47-E1-00090;POSADA GOMEZ, CRISTINA;983819133;CALLE AGUSTIN VELASCO;VALLADOLID;BOBADILLA DEL CAMPO;BOBADILLA DEL CAMPO;47462;14
47-E1-00091;MUÑOZ DOMINGUEZ, TERESA;983714047;PLAZA MAYOR;VALLADOLID;TORDEHUMOS;TORDEHUMOS;47830;2
47-E1-00093;ALBARRAN SANZ, ROCIO;983723558;CTRA  MESONES;VALLADOLID;VILLARDEFRADES;VILLARDEFRADES;47860;4
47-E1-00095;GALLARDO MARTIN, BELEN;983694104;CALLE REVILLA;VALLADOLID;MONTEMAYOR DE PILILLA;MONTEMAYOR DE PILILLA;47320;1
47-E1-00096;GALLEGO ARRANZ, TERESA / SINOVA TEJEDO, IRENE;983850263;PLAZA ESPAÑA;VALLADOLID;NAVA DEL REY;NAVA DEL REY;47500;15
47-E1-00097;MARCOS GARCIA, ADORACION;983580270;AVDA  VALLADOLID;VALLADOLID;CIGALES;CIGALES;;20
47-E1-00104;FERNANDEZ ALONSO, MARIA ANGELES;983791612;PLAZA MAYOR;VALLADOLID;TIEDRA;TIEDRA;47870;10
47-E1-00105;CARRERA DOMINGUEZ, MARINA;983682547;CTRA  SANTIBAÑEZ;VALLADOLID;TRASPINEDO;TRASPINEDO;47330;S/N
47-E1-00107;LABAJO MOLPECERES, ANA;983551024;PASEO RIBERA;VALLADOLID;VALDESTILLAS;VALDESTILLAS;47240;2
47-E1-00108;SANCHEZ RAMOS, CRISTINA;983698349;CALLE ESPAÑA;VALLADOLID;CAMPASPERO;CAMPASPERO;47310;14
47-E1-00109;GUTIERREZ LAGUNA, MYRIAM;983700337;CALLE SAN JUAN;VALLADOLID;MEDINA DE RIOSECO;MEDINA DE RIOSECO;47800;2
47-E1-00110;BERMUDEZ GONZALEZ, LIDIA;983815299;PLAZA MAYOR;VALLADOLID;ATAQUINES;ATAQUINES;47210;16
47-E1-00112;RODRIGUEZ TEJEDOR, MARIA TERESA;983822337;CALLE MAURO GARCIA;VALLADOLID;POZALDEZ;POZALDEZ;47220;S/N
47-E1-00119;PACHON JULIAN, JESUS IGNACIO;983721685;CALLE MAYOR;VALLADOLID;VILLALBA DE LOS ALCORES;VILLALBA DE LOS ALCORES;47639;2
47-E1-00124;JODAR PEREÑA, ANA TERESA;983609024;CALLE VALLELLANO;VALLADOLID;ALCAZAREN;ALCAZARÉN;47238;39
47-E1-00127;GARCIA POZO, MARIA DOLORES;983880818;TRVA  CALVARIO;VALLADOLID;PEÑAFIEL;PEÑAFIEL;47300;1
47-E1-00131;RODRIGUEZ SIGUENZA, JOSE MARIA;983770120;CALLE SANTA MARIA;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;27
47-E1-00139;PACHECO SANCHEZ, LORENA;983870165;CALLE ONESIMO REDONDO;VALLADOLID;PESQUERA DE DUERO;PESQUERA DE DUERO;47315;12
47-E1-00144;GARCIA NOGUEIRAS, ALEJANDRO;983230729;CALLE PADRE MANJON;VALLADOLID;VALLADOLID;VALLADOLID;47013;54
47-E1-00148;BUIZA BADAS, BEATRIZ / PEREZ PEREIRA, JOSE ANTONIO;983333821;AVDA  VICENTE MORTES;VALLADOLID;VALLADOLID;VALLADOLID;47014;4
47-E1-00149;HERRERO VACA, MARIA;983231098;CALLE JOAQUIN MARIA JALON;VALLADOLID;VALLADOLID;VALLADOLID;47008;5
47-E1-00151;SANZ VIRSEDA, MARINA / SANZ VIRSEDA, MIGUEL;983620241;CALLE RONDA;VALLADOLID;ISCAR;ÍSCAR;47420;55
47-E1-00152;LOPEZ ESCORIAL, CRISTINA;983235954;CALLE PADRE FRANCISCO SUAREZ;VALLADOLID;VALLADOLID;VALLADOLID;47006;10
47-E1-00156;LARRIBA CALLE, DIODORO;983237628;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;47008;53
47-E1-00159;DOMINGO REDONDO, LUISA;983255932;CALLE LINARES;VALLADOLID;VALLADOLID;VALLADOLID;47010;31
47-E1-00163;PEREZ RODRIGUEZ, MERCEDES;983334783;CALLE VILLANUBLA;VALLADOLID;VALLADOLID;VALLADOLID;47009;7
47-E1-00169;PASTOR MUÑIZ, MARIA INMACULADA;983212588;CALLE CIGUEÑA;VALLADOLID;VALLADOLID;VALLADOLID;47012;29
47-E1-00171;CALLEJA DIEZ, PAULA;983331210;CALLE SAN LORENZO;VALLADOLID;VALLADOLID;VALLADOLID;47001;5
47-E1-00172;CORONA SUANCES, MARIA TERESA / GARCIA CORONA, MARIA / GARCIA CORONA, ROSARIO DE FATIMA;983234195;CALLE GENERAL SHELLY;VALLADOLID;VALLADOLID;VALLADOLID;47013;28
47-E1-00178;MARTINEZ OLMEDO, RAFAEL;983231652;CALLE ARGALES;VALLADOLID;VALLADOLID;VALLADOLID;47013;3
47-E1-00185;MARTIN VIADA, JOSE RODRIGO;983259916;CALLE DOCTOR ESQUERDO;VALLADOLID;VALLADOLID;VALLADOLID;47011;12
47-E1-00189;CANO BORREGO, PATRICIA MARIA;983354889;CALLE RONDILLA SANTA TERESA;VALLADOLID;VALLADOLID;VALLADOLID;;34
47-E1-00192;ESTEBAN RODRIGUEZ, MARIA DEL MAR;983330281;CALLE JOAQUIN VELASCO MARTIN;VALLADOLID;VALLADOLID;VALLADOLID;47014;15
47-E1-00208;GARCIA SANTOS, ANTONIO;983816176;CALLE BARRIO NUEVO;VALLADOLID;SIETE IGLESIAS DE TRABANCOS;SIETE IGLESIAS DE TRABANCOS;;13
47-E1-00211;ALVAREZ MOURE, ANA MARIA;983780210;TRVA  DE LA PARRA;VALLADOLID;SAN CEBRIAN DE MAZOTE;SAN CEBRIÁN DE MAZOTE;47129;S/N
47-E1-00215;GOMEZ GARCIA-BERMEJO, SARA;983405428;CALLE REAL;VALLADOLID;PUENTE DUERO-ESPARRAGAL;VALLADOLID;47152;81
47-E1-00219;GARCIA ABASCAL, VERONICA;;CALLE CARRETERA DE VENTAS;VALLADOLID;GERIA;GERIA;47131;4
47-E1-00223;REGALADO DEL POZO, MANUEL EDUARDO;983520864;CALLE OLIVARES;VALLADOLID;VILLABAÑEZ;VILLABÁÑEZ;47329;S/N
47-E1-00228;MAESO MIGUEL, ISABEL;983770615;CALLE COLABORADORES;VALLADOLID;TORDESILLAS;TORDESILLAS;47100;14
47-E1-00229;OLLEROS ANAYA, ANA MARIA;983819380;CALLE VIVAQUE;VALLADOLID;NUEVA VILLA DE LAS TORRES;NUEVA VILLA DE LAS TORRES;47464;2
47-E1-00242;HERRERA TASIS, BELEN;983543654;AVDA  JUAN DE AUSTRIA;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;12
47-E1-00243;CRUZ DE LA CUESTA, DOLORES;983252858;AVDA  PALENCIA;VALLADOLID;VALLADOLID;VALLADOLID;47011;37
47-E1-00246;PUENTE LAZARO, CLARA;;CALLE MIRABEL;VALLADOLID;VALLADOLID;VALLADOLID;47010;56
47-E1-00250;GARCIA VAZQUEZ, MARIA VICTORIA;983219734;CALLE NUEVA DEL CARMEN;VALLADOLID;VALLADOLID;VALLADOLID;47011;34
47-E1-00252;ESPINEL GARCIA, ANGEL / ESPINEL DIAZ, VIRGINIA;;CALLE MANUEL AZAÑA;VALLADOLID;VALLADOLID;VALLADOLID;47014;22
47-E1-00255;SANTOLINO GARCIA, ELENA;983397789;CALLE SANTA MARIA DE LA CABEZA;VALLADOLID;VALLADOLID;VALLADOLID;47012;3
47-E1-00258;SANZ FERNANDEZ MELLADO, LAURA;983803385;CALLE PADILLA;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;7
47-E1-00259;GARCIA ESCRIBANO, MANUEL / GARCIA ESCRIBANO, ANGELA / GARCIA ESCRIBANO, NORBERTO;983811391;CALLE CLAUDIO MOYANO;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;1
47-E1-00262;ANDRES GARCIA, ANA MARIA;983299982;CALLE SALUD;VALLADOLID;VALLADOLID;VALLADOLID;47012;12
47-E1-00265;GORDO FRUTOS, ENRIQUE;983813970;CALLE ARTILLERIA;VALLADOLID;MEDINA DEL CAMPO;MEDINA DEL CAMPO;47400;22
47-E1-00271;COLMENERO DIEZ, AUXILIADORA;;PASEO ZORRILLA;VALLADOLID;VALLADOLID;VALLADOLID;47008;153
47-E1-00274;VIDAL PEREZ, ALEXIA MARIA;;PLAZA MAYOR;VALLADOLID;VILLALON DE CAMPOS;VILLALÓN DE CAMPOS;47600;5
47-E1-00276;MAESTRE MARTINEZ, ROSARIO;;CALLE CARROMAJADA;VALLADOLID;ARROYO;ARROYO DE LA ENCOMIENDA;47195;9
47-E1-00278;SANCHEZ NAVARRO, DOLORES;;CALLE CAÑADA REAL DE SORIA;VALLADOLID;CISTERNIGA;CISTÉRNIGA;47193;2
47-E1-00280;NIETO GONZALEZ, JOSE FERNANDO;;CALLE MOLINO;VALLADOLID;ESGUEVILLAS DE ESGUEVA;ESGUEVILLAS DE ESGUEVA;47176;2
47-E1-00285;GARCIA PUENTE RIVAS, ENRIQUE;;CALLE PENSAMIENTO;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;40
47-E1-00286;DE PEDRO MUÑEZ, SOFIA;;CALLE HERNANDO DE SOTO;VALLADOLID;ARROYO;ARROYO DE LA ENCOMIENDA;47195;1
47-E1-00287;ILLANA FERNANDEZ, BASILIA;;PASEO FARNESIO;VALLADOLID;VALLADOLID;VALLADOLID;47013;29
47-E1-00292;GOMEZ MARTIN, MARIA JOSE;;PQUE  MILLAN SANTOS;VALLADOLID;VALLADOLID;VALLADOLID;47013;S/N
49-E1-00015;CRUZ PUERTO, MARTA;;LUGAR MOMBUEY;ZAMORA;MOMBUEY;MOMBUEY;49310;0
49-E1-00026;RODRIGUEZ REVILLA, MARIA JULIA / RODRIGUEZ LEDESMA, JUAN;980690072;CALLE CORREDERA;ZAMORA;TORO;TORO;;59
49-E1-00027;COLINO GANDARILLAS, CLARA ISABEL / PELAEZ FRANCO, MARIA CARMEN;980533534;AVDA  PORTUGAL;ZAMORA;ZAMORA;ZAMORA;49016;10
49-E1-00030;NUÑEZ ESCUDERO, DACIO;980630291;CALLE LA RUA;ZAMORA;BENAVENTE;BENAVENTE;49600;9
49-E1-00035;LUELMO HERNANDEZ, VIOLETA JULIA;;AVDA  PRINCIPE DE ASTURIAS;ZAMORA;ZAMORA;ZAMORA;49011;27
49-E1-00040;GALVAN PASCUAL, MARIA CANDELAS;980616032;CALLE PLAZA;ZAMORA;MORALINA;MORALINA;49253;2
49-E1-00043;PRIETO CORPAS, RUPERTO / SANCHEZ ARIZ, MARTA;980530162;CALLE RAMOS CARRION;ZAMORA;ZAMORA;ZAMORA;49001;2
49-E1-00044;MURCIEGO ALVAREZ, MARIA CONSOLACION / REGLERO CHILLON, JOSE MANUEL;980670877;AVDA  ALFONSO PEÑA;ZAMORA;ZAMORA;ZAMORA;49010;2
49-E1-00054;RAMOS GATO, YOLANDA;980662732;CALLE ESTRECHA;ZAMORA;VILLAMAYOR DE CAMPOS;VILLAMAYOR DE CAMPOS;49131;12
49-E1-00058;DE LA FUENTE CIFUENTES, NATIVIDAD;980502064;CALLE LARGA;ZAMORA;TORRES DEL CARRIZAL;TORRES DEL CARRIZAL;49122;S/N
49-E1-00067;RUBIO GONZALEZ, AURORA;980571004;AVDA  JOSA;ZAMORA;MORALEJA DEL VINO;MORALEJA DEL VINO;49150;1
49-E1-00069;GALVAN MORAN, PAULINO;980631242;CALLE VILLALPANDO;ZAMORA;BENAVENTE;BENAVENTE;49600;4
47-E1-00122;MARTINEZ OLMEDO, JORGE;983600889;AVDA  DIEZ DE OCTUBRE;VALLADOLID;OLMEDO;OLMEDO;47410;13
47-E1-00130;VEIGA BAO, MARIA ELENA;;CALLE RODRIGO VAZQUEZ DE ARCE;VALLADOLID;CARPIO;CARPIO;47470;6
47-E1-00179;TRECEÑO LOBATO, CARLOS / TRECEÑO LOBATO, PEDRO;983264129;CALLE DOCTOR MORALES;VALLADOLID;VALLADOLID;VALLADOLID;47011;S/N
47-E1-00181;CASADO DEL POZO, SUSANA;983296827;CALLE FAISAN;VALLADOLID;VALLADOLID;VALLADOLID;47012;19
47-E1-00194;FRAGUA LAZARO, MARIA / MAROTO ARENAS, ESTER;983336273;AVDA  JOSE LUIS ARRESE;VALLADOLID;VALLADOLID;VALLADOLID;47014;3
47-E1-00204;ALCALDE RODRIGO, SARA;983508020;CALLE GENERAL FRANCO;VALLADOLID;RENEDO DE ESGUEVA;RENEDO DE ESGUEVA;47170;3
47-E1-00224;GARCIA PINTO, IGNACIO;983890134;CALLE CALVO SOTELO;VALLADOLID;LANGAYO;LANGAYO;47314;10
